Image,Category
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/brown-glass/brown-glass156.jpg,brown-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes4763.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes2669.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes1847.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/plastic/plastic579.jpg,plastic
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/biological/biological474.jpg,biological
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/paper/paper687.jpg,paper
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/biological/biological622.jpg,biological
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes1789.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/biological/biological715.jpg,biological
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/biological/biological645.jpg,biological
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/paper/paper90.jpg,paper
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/white-glass/white-glass367.jpg,white-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/biological/biological452.jpg,biological
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes1424.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes2450.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes548.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/paper/paper315.jpg,paper
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/plastic/plastic590.jpg,plastic
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes2449.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/brown-glass/brown-glass474.jpg,brown-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/trash/trash447.jpg,trash
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes2850.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes761.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes3038.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes2520.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes2563.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/biological/biological27.jpg,biological
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes629.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/paper/paper604.jpg,paper
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/paper/paper168.jpg,paper
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/paper/paper323.jpg,paper
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes1529.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/paper/paper286.jpg,paper
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/plastic/plastic351.jpg,plastic
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/brown-glass/brown-glass544.jpg,brown-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes1638.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/battery/battery873.jpg,battery
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/cardboard/cardboard482.jpg,cardboard
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes5194.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/trash/trash256.jpg,trash
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/plastic/plastic811.jpg,plastic
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes324.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes218.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/biological/biological477.jpg,biological
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes718.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/biological/biological850.jpg,biological
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/paper/paper834.jpg,paper
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/brown-glass/brown-glass253.jpg,brown-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/biological/biological886.jpg,biological
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/battery/battery431.jpg,battery
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes2357.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes2670.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes651.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes1457.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes4278.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/brown-glass/brown-glass246.jpg,brown-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes495.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/biological/biological978.jpg,biological
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/battery/battery173.jpg,battery
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes4511.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes4488.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/battery/battery834.jpg,battery
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/plastic/plastic835.jpg,plastic
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes1870.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes749.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes3425.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes1621.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes1244.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes762.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/biological/biological881.jpg,biological
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/biological/biological393.jpg,biological
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes998.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/cardboard/cardboard510.jpg,cardboard
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/plastic/plastic65.jpg,plastic
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes3682.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/plastic/plastic836.jpg,plastic
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/cardboard/cardboard194.jpg,cardboard
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/green-glass/green-glass574.jpg,green-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/paper/paper606.jpg,paper
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/brown-glass/brown-glass437.jpg,brown-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/plastic/plastic188.jpg,plastic
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes1845.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes169.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes1809.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes1378.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/white-glass/white-glass587.jpg,white-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes1861.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/white-glass/white-glass209.jpg,white-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/paper/paper463.jpg,paper
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes1111.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/brown-glass/brown-glass338.jpg,brown-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/cardboard/cardboard156.jpg,cardboard
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes3460.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/biological/biological615.jpg,biological
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/trash/trash522.jpg,trash
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/plastic/plastic251.jpg,plastic
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes3592.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes3093.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes2984.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes680.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/trash/trash474.jpg,trash
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/paper/paper481.jpg,paper
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes436.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes1313.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/plastic/plastic278.jpg,plastic
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/brown-glass/brown-glass151.jpg,brown-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/metal/metal235.jpg,metal
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes4878.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/battery/battery565.jpg,battery
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/paper/paper422.jpg,paper
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes3458.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/plastic/plastic476.jpg,plastic
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/trash/trash159.jpg,trash
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes1402.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/plastic/plastic112.jpg,plastic
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/metal/metal301.jpg,metal
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes1924.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/cardboard/cardboard300.jpg,cardboard
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes3747.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes3233.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes986.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes3806.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes2283.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes4794.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes75.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/white-glass/white-glass364.jpg,white-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes3636.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/metal/metal422.jpg,metal
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/brown-glass/brown-glass557.jpg,brown-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes1301.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes3702.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes90.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes4976.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/paper/paper860.jpg,paper
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/metal/metal354.jpg,metal
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes908.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes362.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes2252.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/battery/battery115.jpg,battery
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes1117.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes147.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/battery/battery143.jpg,battery
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/white-glass/white-glass657.jpg,white-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/battery/battery899.jpg,battery
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes3549.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes4426.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes4203.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes3352.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes959.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/cardboard/cardboard668.jpg,cardboard
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/cardboard/cardboard470.jpg,cardboard
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/biological/biological530.jpg,biological
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/battery/battery224.jpg,battery
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/metal/metal760.jpg,metal
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/paper/paper430.jpg,paper
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/cardboard/cardboard694.jpg,cardboard
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes2531.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/battery/battery20.jpg,battery
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes5258.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes49.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes2016.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes2049.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes2134.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes507.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/plastic/plastic439.jpg,plastic
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/cardboard/cardboard766.jpg,cardboard
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes1575.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes1881.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/paper/paper811.jpg,paper
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes357.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/metal/metal411.jpg,metal
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/paper/paper518.jpg,paper
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/battery/battery505.jpg,battery
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes445.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes1271.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes4444.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes879.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes2400.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes121.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/cardboard/cardboard302.jpg,cardboard
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/green-glass/green-glass187.jpg,green-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/plastic/plastic286.jpg,plastic
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/biological/biological919.jpg,biological
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/biological/biological148.jpg,biological
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/battery/battery45.jpg,battery
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes3698.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/biological/biological578.jpg,biological
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/brown-glass/brown-glass379.jpg,brown-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/trash/trash681.jpg,trash
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/trash/trash24.jpg,trash
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes5214.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/biological/biological141.jpg,biological
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes4242.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes2410.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes1443.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/cardboard/cardboard491.jpg,cardboard
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes4098.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/plastic/plastic545.jpg,plastic
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes2205.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/biological/biological412.jpg,biological
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/trash/trash554.jpg,trash
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes167.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/brown-glass/brown-glass98.jpg,brown-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/trash/trash229.jpg,trash
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/biological/biological966.jpg,biological
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes1717.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/white-glass/white-glass101.jpg,white-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes825.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes3343.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes4771.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/biological/biological285.jpg,biological
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/biological/biological66.jpg,biological
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/cardboard/cardboard670.jpg,cardboard
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/metal/metal376.jpg,metal
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes4309.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes1658.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes1772.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/brown-glass/brown-glass37.jpg,brown-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/plastic/plastic359.jpg,plastic
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/battery/battery256.jpg,battery
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/biological/biological962.jpg,biological
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/green-glass/green-glass584.jpg,green-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes999.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes1134.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/cardboard/cardboard884.jpg,cardboard
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/biological/biological633.jpg,biological
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/brown-glass/brown-glass425.jpg,brown-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/metal/metal226.jpg,metal
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/biological/biological476.jpg,biological
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes1835.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes2648.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes222.jpg,shoes
