Image,Garbage_category
brown-glass/brown-glass461.jpg,brown-glass
biological/biological467.jpg,biological
clothes/clothes242.jpg,clothes
clothes/clothes4099.jpg,clothes
clothes/clothes1302.jpg,clothes
brown-glass/brown-glass324.jpg,brown-glass
paper/paper948.jpg,paper
paper/paper347.jpg,paper
cardboard/cardboard660.jpg,cardboard
paper/paper1032.jpg,paper
biological/biological80.jpg,biological
clothes/clothes4616.jpg,clothes
shoes/shoes1910.jpg,shoes
trash/trash25.jpg,trash
shoes/shoes594.jpg,shoes
clothes/clothes3525.jpg,clothes
paper/paper249.jpg,paper
biological/biological248.jpg,biological
clothes/clothes3989.jpg,clothes
trash/trash690.jpg,trash
clothes/clothes1132.jpg,clothes
paper/paper733.jpg,paper
cardboard/cardboard95.jpg,cardboard
clothes/clothes1309.jpg,clothes
biological/biological669.jpg,biological
cardboard/cardboard161.jpg,cardboard
biological/biological206.jpg,biological
clothes/clothes2117.jpg,clothes
clothes/clothes5241.jpg,clothes
shoes/shoes928.jpg,shoes
trash/trash596.jpg,trash
clothes/clothes2821.jpg,clothes
clothes/clothes218.jpg,clothes
clothes/clothes1293.jpg,clothes
shoes/shoes1606.jpg,shoes
biological/biological515.jpg,biological
clothes/clothes2091.jpg,clothes
biological/biological844.jpg,biological
shoes/shoes478.jpg,shoes
clothes/clothes1506.jpg,clothes
trash/trash339.jpg,trash
metal/metal577.jpg,metal
clothes/clothes3590.jpg,clothes
clothes/clothes125.jpg,clothes
shoes/shoes1044.jpg,shoes
paper/paper402.jpg,paper
clothes/clothes2394.jpg,clothes
clothes/clothes5249.jpg,clothes
battery/battery123.jpg,battery
clothes/clothes1427.jpg,clothes
clothes/clothes500.jpg,clothes
clothes/clothes5021.jpg,clothes
metal/metal283.jpg,metal
trash/trash428.jpg,trash
trash/trash372.jpg,trash
shoes/shoes269.jpg,shoes
metal/metal94.jpg,metal
clothes/clothes4893.jpg,clothes
shoes/shoes586.jpg,shoes
shoes/shoes1823.jpg,shoes
battery/battery513.jpg,battery
clothes/clothes3575.jpg,clothes
clothes/clothes2829.jpg,clothes
shoes/shoes792.jpg,shoes
clothes/clothes3528.jpg,clothes
cardboard/cardboard155.jpg,cardboard
clothes/clothes4905.jpg,clothes
paper/paper713.jpg,paper
paper/paper201.jpg,paper
green-glass/green-glass80.jpg,green-glass
cardboard/cardboard737.jpg,cardboard
clothes/clothes2120.jpg,clothes
shoes/shoes1324.jpg,shoes
paper/paper605.jpg,paper
clothes/clothes820.jpg,clothes
paper/paper248.jpg,paper
clothes/clothes3112.jpg,clothes
shoes/shoes1047.jpg,shoes
metal/metal705.jpg,metal
battery/battery93.jpg,battery
clothes/clothes359.jpg,clothes
battery/battery437.jpg,battery
clothes/clothes3387.jpg,clothes
shoes/shoes491.jpg,shoes
green-glass/green-glass293.jpg,green-glass
metal/metal470.jpg,metal
shoes/shoes1292.jpg,shoes
shoes/shoes145.jpg,shoes
clothes/clothes2322.jpg,clothes
paper/paper290.jpg,paper
trash/trash33.jpg,trash
clothes/clothes4972.jpg,clothes
clothes/clothes2812.jpg,clothes
clothes/clothes509.jpg,clothes
clothes/clothes3881.jpg,clothes
battery/battery317.jpg,battery
clothes/clothes1390.jpg,clothes
green-glass/green-glass176.jpg,green-glass
clothes/clothes4491.jpg,clothes
biological/biological547.jpg,biological
green-glass/green-glass494.jpg,green-glass
battery/battery281.jpg,battery
clothes/clothes397.jpg,clothes
clothes/clothes4685.jpg,clothes
biological/biological884.jpg,biological
clothes/clothes1272.jpg,clothes
clothes/clothes2455.jpg,clothes
plastic/plastic682.jpg,plastic
metal/metal417.jpg,metal
clothes/clothes880.jpg,clothes
cardboard/cardboard446.jpg,cardboard
paper/paper6.jpg,paper
clothes/clothes695.jpg,clothes
clothes/clothes2888.jpg,clothes
biological/biological906.jpg,biological
battery/battery434.jpg,battery
green-glass/green-glass126.jpg,green-glass
clothes/clothes1300.jpg,clothes
clothes/clothes3834.jpg,clothes
clothes/clothes5112.jpg,clothes
green-glass/green-glass585.jpg,green-glass
clothes/clothes1320.jpg,clothes
clothes/clothes2909.jpg,clothes
clothes/clothes538.jpg,clothes
paper/paper728.jpg,paper
trash/trash538.jpg,trash
shoes/shoes1590.jpg,shoes
clothes/clothes3973.jpg,clothes
paper/paper936.jpg,paper
clothes/clothes5130.jpg,clothes
shoes/shoes754.jpg,shoes
paper/paper508.jpg,paper
clothes/clothes2863.jpg,clothes
shoes/shoes938.jpg,shoes
clothes/clothes3146.jpg,clothes
paper/paper369.jpg,paper
clothes/clothes2475.jpg,clothes
plastic/plastic760.jpg,plastic
plastic/plastic530.jpg,plastic
clothes/clothes1313.jpg,clothes
clothes/clothes4340.jpg,clothes
brown-glass/brown-glass197.jpg,brown-glass
biological/biological910.jpg,biological
trash/trash545.jpg,trash
cardboard/cardboard824.jpg,cardboard
cardboard/cardboard266.jpg,cardboard
shoes/shoes428.jpg,shoes
shoes/shoes1486.jpg,shoes
brown-glass/brown-glass226.jpg,brown-glass
shoes/shoes224.jpg,shoes
clothes/clothes3297.jpg,clothes
cardboard/cardboard662.jpg,cardboard
biological/biological281.jpg,biological
clothes/clothes4831.jpg,clothes
plastic/plastic233.jpg,plastic
biological/biological655.jpg,biological
clothes/clothes4545.jpg,clothes
clothes/clothes4950.jpg,clothes
clothes/clothes1410.jpg,clothes
metal/metal654.jpg,metal
biological/biological472.jpg,biological
clothes/clothes4946.jpg,clothes
clothes/clothes3383.jpg,clothes
clothes/clothes5293.jpg,clothes
shoes/shoes661.jpg,shoes
clothes/clothes4671.jpg,clothes
shoes/shoes1532.jpg,shoes
clothes/clothes3057.jpg,clothes
plastic/plastic347.jpg,plastic
clothes/clothes363.jpg,clothes
shoes/shoes969.jpg,shoes
clothes/clothes5284.jpg,clothes
biological/biological434.jpg,biological
cardboard/cardboard88.jpg,cardboard
plastic/plastic684.jpg,plastic
shoes/shoes639.jpg,shoes
clothes/clothes1114.jpg,clothes
shoes/shoes1626.jpg,shoes
paper/paper131.jpg,paper
clothes/clothes224.jpg,clothes
clothes/clothes4795.jpg,clothes
brown-glass/brown-glass349.jpg,brown-glass
battery/battery407.jpg,battery
metal/metal203.jpg,metal
cardboard/cardboard354.jpg,cardboard
biological/biological617.jpg,biological
clothes/clothes862.jpg,clothes
shoes/shoes300.jpg,shoes
trash/trash504.jpg,trash
brown-glass/brown-glass183.jpg,brown-glass
paper/paper764.jpg,paper
biological/biological589.jpg,biological
plastic/plastic326.jpg,plastic
trash/trash15.jpg,trash
battery/battery809.jpg,battery
clothes/clothes1082.jpg,clothes
clothes/clothes3981.jpg,clothes
brown-glass/brown-glass231.jpg,brown-glass
clothes/clothes3161.jpg,clothes
shoes/shoes900.jpg,shoes
shoes/shoes1808.jpg,shoes
clothes/clothes1280.jpg,clothes
cardboard/cardboard128.jpg,cardboard
clothes/clothes3226.jpg,clothes
clothes/clothes492.jpg,clothes
clothes/clothes1763.jpg,clothes
clothes/clothes570.jpg,clothes
trash/trash438.jpg,trash
biological/biological430.jpg,biological
cardboard/cardboard147.jpg,cardboard
metal/metal415.jpg,metal
trash/trash662.jpg,trash
clothes/clothes428.jpg,clothes
battery/battery417.jpg,battery
shoes/shoes73.jpg,shoes
cardboard/cardboard328.jpg,cardboard
clothes/clothes5188.jpg,clothes
clothes/clothes1364.jpg,clothes
clothes/clothes919.jpg,clothes
trash/trash392.jpg,trash
clothes/clothes453.jpg,clothes
clothes/clothes1106.jpg,clothes
shoes/shoes1539.jpg,shoes
clothes/clothes2521.jpg,clothes
paper/paper550.jpg,paper
trash/trash573.jpg,trash
clothes/clothes3189.jpg,clothes
green-glass/green-glass359.jpg,green-glass
biological/biological607.jpg,biological
battery/battery170.jpg,battery
shoes/shoes1037.jpg,shoes
plastic/plastic444.jpg,plastic
biological/biological409.jpg,biological
green-glass/green-glass149.jpg,green-glass
trash/trash292.jpg,trash
cardboard/cardboard418.jpg,cardboard
shoes/shoes1676.jpg,shoes
green-glass/green-glass507.jpg,green-glass
shoes/shoes1416.jpg,shoes
clothes/clothes1760.jpg,clothes
clothes/clothes4355.jpg,clothes
shoes/shoes1309.jpg,shoes
clothes/clothes2421.jpg,clothes
clothes/clothes338.jpg,clothes
cardboard/cardboard735.jpg,cardboard
clothes/clothes1761.jpg,clothes
paper/paper655.jpg,paper
biological/biological353.jpg,biological
clothes/clothes1778.jpg,clothes
plastic/plastic551.jpg,plastic
biological/biological336.jpg,biological
paper/paper123.jpg,paper
clothes/clothes782.jpg,clothes
brown-glass/brown-glass194.jpg,brown-glass
shoes/shoes206.jpg,shoes
shoes/shoes589.jpg,shoes
paper/paper557.jpg,paper
cardboard/cardboard864.jpg,cardboard
plastic/plastic761.jpg,plastic
clothes/clothes4800.jpg,clothes
clothes/clothes5025.jpg,clothes
cardboard/cardboard300.jpg,cardboard
shoes/shoes1833.jpg,shoes
shoes/shoes922.jpg,shoes
clothes/clothes3037.jpg,clothes
metal/metal726.jpg,metal
biological/biological280.jpg,biological
clothes/clothes1864.jpg,clothes
trash/trash386.jpg,trash
battery/battery368.jpg,battery
metal/metal449.jpg,metal
battery/battery365.jpg,battery
clothes/clothes3106.jpg,clothes
brown-glass/brown-glass16.jpg,brown-glass
biological/biological68.jpg,biological
biological/biological522.jpg,biological
trash/trash157.jpg,trash
shoes/shoes461.jpg,shoes
cardboard/cardboard451.jpg,cardboard
biological/biological623.jpg,biological
clothes/clothes2177.jpg,clothes
plastic/plastic452.jpg,plastic
clothes/clothes3617.jpg,clothes
clothes/clothes4936.jpg,clothes
shoes/shoes1407.jpg,shoes
trash/trash467.jpg,trash
brown-glass/brown-glass32.jpg,brown-glass
clothes/clothes1282.jpg,clothes
shoes/shoes767.jpg,shoes
shoes/shoes1648.jpg,shoes
clothes/clothes257.jpg,clothes
plastic/plastic49.jpg,plastic
shoes/shoes1690.jpg,shoes
plastic/plastic107.jpg,plastic
battery/battery354.jpg,battery
plastic/plastic94.jpg,plastic
brown-glass/brown-glass232.jpg,brown-glass
brown-glass/brown-glass313.jpg,brown-glass
clothes/clothes1658.jpg,clothes
clothes/clothes23.jpg,clothes
battery/battery271.jpg,battery
green-glass/green-glass396.jpg,green-glass
clothes/clothes2104.jpg,clothes
biological/biological619.jpg,biological
brown-glass/brown-glass378.jpg,brown-glass
clothes/clothes5091.jpg,clothes
biological/biological968.jpg,biological
cardboard/cardboard567.jpg,cardboard
metal/metal562.jpg,metal
clothes/clothes2383.jpg,clothes
cardboard/cardboard117.jpg,cardboard
cardboard/cardboard655.jpg,cardboard
clothes/clothes144.jpg,clothes
metal/metal198.jpg,metal
clothes/clothes3744.jpg,clothes
plastic/plastic319.jpg,plastic
shoes/shoes1094.jpg,shoes
shoes/shoes1817.jpg,shoes
biological/biological529.jpg,biological
clothes/clothes1283.jpg,clothes
clothes/clothes4466.jpg,clothes
clothes/clothes710.jpg,clothes
cardboard/cardboard197.jpg,cardboard
clothes/clothes3935.jpg,clothes
shoes/shoes498.jpg,shoes
cardboard/cardboard680.jpg,cardboard
clothes/clothes4686.jpg,clothes
biological/biological674.jpg,biological
clothes/clothes613.jpg,clothes
cardboard/cardboard257.jpg,cardboard
clothes/clothes4690.jpg,clothes
brown-glass/brown-glass48.jpg,brown-glass
trash/trash272.jpg,trash
clothes/clothes4404.jpg,clothes
battery/battery560.jpg,battery
paper/paper678.jpg,paper
battery/battery318.jpg,battery
metal/metal360.jpg,metal
green-glass/green-glass385.jpg,green-glass
battery/battery250.jpg,battery
clothes/clothes1767.jpg,clothes
battery/battery187.jpg,battery
paper/paper981.jpg,paper
clothes/clothes3244.jpg,clothes
brown-glass/brown-glass503.jpg,brown-glass
metal/metal197.jpg,metal
trash/trash656.jpg,trash
battery/battery662.jpg,battery
cardboard/cardboard887.jpg,cardboard
metal/metal343.jpg,metal
paper/paper31.jpg,paper
clothes/clothes4209.jpg,clothes
clothes/clothes4414.jpg,clothes
paper/paper853.jpg,paper
shoes/shoes807.jpg,shoes
clothes/clothes3970.jpg,clothes
shoes/shoes899.jpg,shoes
battery/battery931.jpg,battery
clothes/clothes1227.jpg,clothes
metal/metal747.jpg,metal
shoes/shoes1154.jpg,shoes
clothes/clothes467.jpg,clothes
clothes/clothes3985.jpg,clothes
metal/metal266.jpg,metal
green-glass/green-glass472.jpg,green-glass
clothes/clothes4222.jpg,clothes
clothes/clothes4502.jpg,clothes
clothes/clothes1207.jpg,clothes
biological/biological743.jpg,biological
trash/trash678.jpg,trash
clothes/clothes215.jpg,clothes
shoes/shoes1104.jpg,shoes
green-glass/green-glass581.jpg,green-glass
clothes/clothes2725.jpg,clothes
clothes/clothes3449.jpg,clothes
brown-glass/brown-glass500.jpg,brown-glass
clothes/clothes5014.jpg,clothes
trash/trash217.jpg,trash
clothes/clothes86.jpg,clothes
clothes/clothes2523.jpg,clothes
metal/metal385.jpg,metal
clothes/clothes4244.jpg,clothes
clothes/clothes2838.jpg,clothes
plastic/plastic816.jpg,plastic
paper/paper338.jpg,paper
clothes/clothes1782.jpg,clothes
shoes/shoes83.jpg,shoes
green-glass/green-glass515.jpg,green-glass
battery/battery136.jpg,battery
clothes/clothes942.jpg,clothes
shoes/shoes1413.jpg,shoes
clothes/clothes4499.jpg,clothes
metal/metal281.jpg,metal
cardboard/cardboard185.jpg,cardboard
shoes/shoes1396.jpg,shoes
brown-glass/brown-glass463.jpg,brown-glass
battery/battery196.jpg,battery
clothes/clothes4802.jpg,clothes
cardboard/cardboard136.jpg,cardboard
clothes/clothes1262.jpg,clothes
clothes/clothes389.jpg,clothes
green-glass/green-glass23.jpg,green-glass
clothes/clothes2857.jpg,clothes
clothes/clothes950.jpg,clothes
battery/battery223.jpg,battery
clothes/clothes3235.jpg,clothes
battery/battery200.jpg,battery
clothes/clothes1622.jpg,clothes
trash/trash151.jpg,trash
trash/trash168.jpg,trash
clothes/clothes2276.jpg,clothes
clothes/clothes1325.jpg,clothes
clothes/clothes2430.jpg,clothes
clothes/clothes4300.jpg,clothes
clothes/clothes4112.jpg,clothes
plastic/plastic1.jpg,plastic
trash/trash232.jpg,trash
paper/paper535.jpg,paper
clothes/clothes4691.jpg,clothes
clothes/clothes2387.jpg,clothes
paper/paper475.jpg,paper
clothes/clothes3327.jpg,clothes
clothes/clothes2441.jpg,clothes
battery/battery299.jpg,battery
shoes/shoes608.jpg,shoes
brown-glass/brown-glass358.jpg,brown-glass
battery/battery397.jpg,battery
metal/metal550.jpg,metal
clothes/clothes3902.jpg,clothes
clothes/clothes659.jpg,clothes
shoes/shoes1680.jpg,shoes
green-glass/green-glass56.jpg,green-glass
shoes/shoes560.jpg,shoes
shoes/shoes1939.jpg,shoes
clothes/clothes2033.jpg,clothes
green-glass/green-glass140.jpg,green-glass
paper/paper166.jpg,paper
battery/battery296.jpg,battery
battery/battery183.jpg,battery
plastic/plastic54.jpg,plastic
plastic/plastic420.jpg,plastic
trash/trash628.jpg,trash
clothes/clothes4092.jpg,clothes
brown-glass/brown-glass380.jpg,brown-glass
battery/battery861.jpg,battery
clothes/clothes4343.jpg,clothes
cardboard/cardboard63.jpg,cardboard
metal/metal485.jpg,metal
cardboard/cardboard330.jpg,cardboard
clothes/clothes344.jpg,clothes
brown-glass/brown-glass454.jpg,brown-glass
paper/paper340.jpg,paper
green-glass/green-glass522.jpg,green-glass
clothes/clothes4032.jpg,clothes
paper/paper892.jpg,paper
clothes/clothes3493.jpg,clothes
clothes/clothes3768.jpg,clothes
cardboard/cardboard223.jpg,cardboard
clothes/clothes623.jpg,clothes
clothes/clothes589.jpg,clothes
cardboard/cardboard116.jpg,cardboard
green-glass/green-glass314.jpg,green-glass
paper/paper355.jpg,paper
plastic/plastic21.jpg,plastic
metal/metal291.jpg,metal
clothes/clothes4832.jpg,clothes
cardboard/cardboard444.jpg,cardboard
clothes/clothes3411.jpg,clothes
paper/paper322.jpg,paper
clothes/clothes3004.jpg,clothes
battery/battery429.jpg,battery
plastic/plastic242.jpg,plastic
biological/biological865.jpg,biological
biological/biological496.jpg,biological
clothes/clothes5243.jpg,clothes
shoes/shoes1600.jpg,shoes
green-glass/green-glass413.jpg,green-glass
plastic/plastic565.jpg,plastic
clothes/clothes1716.jpg,clothes
trash/trash434.jpg,trash
clothes/clothes1927.jpg,clothes
clothes/clothes4714.jpg,clothes
green-glass/green-glass81.jpg,green-glass
paper/paper824.jpg,paper
green-glass/green-glass302.jpg,green-glass
clothes/clothes3322.jpg,clothes
clothes/clothes2685.jpg,clothes
green-glass/green-glass270.jpg,green-glass
shoes/shoes130.jpg,shoes
paper/paper500.jpg,paper
clothes/clothes15.jpg,clothes
clothes/clothes3301.jpg,clothes
shoes/shoes976.jpg,shoes
clothes/clothes4558.jpg,clothes
clothes/clothes162.jpg,clothes
clothes/clothes646.jpg,clothes
biological/biological644.jpg,biological
cardboard/cardboard869.jpg,cardboard
clothes/clothes1940.jpg,clothes
clothes/clothes5124.jpg,clothes
biological/biological923.jpg,biological
shoes/shoes1270.jpg,shoes
battery/battery486.jpg,battery
clothes/clothes1268.jpg,clothes
clothes/clothes3192.jpg,clothes
trash/trash566.jpg,trash
shoes/shoes5.jpg,shoes
cardboard/cardboard795.jpg,cardboard
plastic/plastic612.jpg,plastic
metal/metal454.jpg,metal
brown-glass/brown-glass156.jpg,brown-glass
paper/paper244.jpg,paper
battery/battery326.jpg,battery
metal/metal313.jpg,metal
paper/paper309.jpg,paper
trash/trash3.jpg,trash
green-glass/green-glass595.jpg,green-glass
clothes/clothes11.jpg,clothes
plastic/plastic78.jpg,plastic
clothes/clothes4646.jpg,clothes
plastic/plastic584.jpg,plastic
clothes/clothes331.jpg,clothes
green-glass/green-glass379.jpg,green-glass
clothes/clothes4056.jpg,clothes
shoes/shoes1802.jpg,shoes
trash/trash667.jpg,trash
clothes/clothes5056.jpg,clothes
plastic/plastic151.jpg,plastic
shoes/shoes188.jpg,shoes
battery/battery758.jpg,battery
cardboard/cardboard675.jpg,cardboard
biological/biological920.jpg,biological
brown-glass/brown-glass244.jpg,brown-glass
shoes/shoes1836.jpg,shoes
shoes/shoes1036.jpg,shoes
shoes/shoes1579.jpg,shoes
shoes/shoes873.jpg,shoes
plastic/plastic273.jpg,plastic
green-glass/green-glass361.jpg,green-glass
battery/battery754.jpg,battery
cardboard/cardboard419.jpg,cardboard
brown-glass/brown-glass310.jpg,brown-glass
metal/metal177.jpg,metal
battery/battery86.jpg,battery
clothes/clothes3278.jpg,clothes
metal/metal667.jpg,metal
green-glass/green-glass32.jpg,green-glass
paper/paper929.jpg,paper
paper/paper449.jpg,paper
metal/metal326.jpg,metal
paper/paper350.jpg,paper
plastic/plastic744.jpg,plastic
battery/battery625.jpg,battery
plastic/plastic773.jpg,plastic
clothes/clothes4904.jpg,clothes
plastic/plastic455.jpg,plastic
battery/battery822.jpg,battery
clothes/clothes1161.jpg,clothes
battery/battery747.jpg,battery
cardboard/cardboard225.jpg,cardboard
brown-glass/brown-glass306.jpg,brown-glass
plastic/plastic768.jpg,plastic
clothes/clothes1448.jpg,clothes
clothes/clothes2082.jpg,clothes
clothes/clothes3531.jpg,clothes
paper/paper968.jpg,paper
green-glass/green-glass286.jpg,green-glass
cardboard/cardboard149.jpg,cardboard
cardboard/cardboard682.jpg,cardboard
trash/trash43.jpg,trash
clothes/clothes3113.jpg,clothes
clothes/clothes1393.jpg,clothes
clothes/clothes5078.jpg,clothes
clothes/clothes286.jpg,clothes
brown-glass/brown-glass47.jpg,brown-glass
paper/paper523.jpg,paper
shoes/shoes315.jpg,shoes
brown-glass/brown-glass575.jpg,brown-glass
shoes/shoes878.jpg,shoes
clothes/clothes2375.jpg,clothes
cardboard/cardboard469.jpg,cardboard
metal/metal513.jpg,metal
clothes/clothes2024.jpg,clothes
metal/metal70.jpg,metal
clothes/clothes1198.jpg,clothes
green-glass/green-glass388.jpg,green-glass
biological/biological254.jpg,biological
battery/battery432.jpg,battery
green-glass/green-glass315.jpg,green-glass
green-glass/green-glass583.jpg,green-glass
brown-glass/brown-glass394.jpg,brown-glass
cardboard/cardboard585.jpg,cardboard
clothes/clothes4879.jpg,clothes
trash/trash541.jpg,trash
clothes/clothes1851.jpg,clothes
clothes/clothes2258.jpg,clothes
clothes/clothes1337.jpg,clothes
cardboard/cardboard219.jpg,cardboard
cardboard/cardboard56.jpg,cardboard
trash/trash325.jpg,trash
clothes/clothes3394.jpg,clothes
shoes/shoes400.jpg,shoes
clothes/clothes4505.jpg,clothes
shoes/shoes92.jpg,shoes
clothes/clothes822.jpg,clothes
shoes/shoes1972.jpg,shoes
metal/metal164.jpg,metal
biological/biological111.jpg,biological
clothes/clothes1079.jpg,clothes
biological/biological576.jpg,biological
plastic/plastic351.jpg,plastic
clothes/clothes1844.jpg,clothes
trash/trash116.jpg,trash
metal/metal710.jpg,metal
shoes/shoes932.jpg,shoes
metal/metal261.jpg,metal
cardboard/cardboard829.jpg,cardboard
shoes/shoes1025.jpg,shoes
clothes/clothes4027.jpg,clothes
clothes/clothes5152.jpg,clothes
clothes/clothes195.jpg,clothes
plastic/plastic384.jpg,plastic
metal/metal270.jpg,metal
biological/biological656.jpg,biological
battery/battery346.jpg,battery
metal/metal307.jpg,metal
green-glass/green-glass373.jpg,green-glass
biological/biological173.jpg,biological
metal/metal268.jpg,metal
trash/trash427.jpg,trash
cardboard/cardboard102.jpg,cardboard
plastic/plastic318.jpg,plastic
clothes/clothes1515.jpg,clothes
shoes/shoes1824.jpg,shoes
paper/paper20.jpg,paper
battery/battery934.jpg,battery
shoes/shoes316.jpg,shoes
clothes/clothes4833.jpg,clothes
plastic/plastic821.jpg,plastic
brown-glass/brown-glass97.jpg,brown-glass
plastic/plastic448.jpg,plastic
cardboard/cardboard65.jpg,cardboard
brown-glass/brown-glass371.jpg,brown-glass
metal/metal535.jpg,metal
biological/biological914.jpg,biological
shoes/shoes611.jpg,shoes
clothes/clothes3951.jpg,clothes
biological/biological368.jpg,biological
metal/metal218.jpg,metal
shoes/shoes1484.jpg,shoes
shoes/shoes21.jpg,shoes
shoes/shoes781.jpg,shoes
plastic/plastic10.jpg,plastic
brown-glass/brown-glass70.jpg,brown-glass
clothes/clothes3176.jpg,clothes
cardboard/cardboard393.jpg,cardboard
trash/trash417.jpg,trash
brown-glass/brown-glass196.jpg,brown-glass
clothes/clothes44.jpg,clothes
clothes/clothes4490.jpg,clothes
paper/paper873.jpg,paper
clothes/clothes5134.jpg,clothes
cardboard/cardboard151.jpg,cardboard
paper/paper305.jpg,paper
shoes/shoes759.jpg,shoes
cardboard/cardboard9.jpg,cardboard
biological/biological363.jpg,biological
clothes/clothes1019.jpg,clothes
biological/biological845.jpg,biological
biological/biological751.jpg,biological
metal/metal156.jpg,metal
shoes/shoes1224.jpg,shoes
clothes/clothes2764.jpg,clothes
plastic/plastic726.jpg,plastic
paper/paper955.jpg,paper
shoes/shoes1061.jpg,shoes
clothes/clothes4619.jpg,clothes
metal/metal593.jpg,metal
clothes/clothes678.jpg,clothes
shoes/shoes697.jpg,shoes
clothes/clothes5187.jpg,clothes
clothes/clothes1431.jpg,clothes
clothes/clothes1676.jpg,clothes
green-glass/green-glass67.jpg,green-glass
shoes/shoes835.jpg,shoes
shoes/shoes1831.jpg,shoes
shoes/shoes996.jpg,shoes
shoes/shoes235.jpg,shoes
clothes/clothes2272.jpg,clothes
metal/metal649.jpg,metal
battery/battery28.jpg,battery
metal/metal619.jpg,metal
shoes/shoes945.jpg,shoes
biological/biological287.jpg,biological
brown-glass/brown-glass303.jpg,brown-glass
plastic/plastic740.jpg,plastic
clothes/clothes232.jpg,clothes
battery/battery512.jpg,battery
shoes/shoes510.jpg,shoes
plastic/plastic348.jpg,plastic
clothes/clothes4308.jpg,clothes
plastic/plastic74.jpg,plastic
clothes/clothes3994.jpg,clothes
plastic/plastic658.jpg,plastic
shoes/shoes658.jpg,shoes
clothes/clothes2541.jpg,clothes
clothes/clothes928.jpg,clothes
clothes/clothes3023.jpg,clothes
biological/biological768.jpg,biological
clothes/clothes742.jpg,clothes
shoes/shoes902.jpg,shoes
clothes/clothes2129.jpg,clothes
clothes/clothes1181.jpg,clothes
clothes/clothes750.jpg,clothes
metal/metal209.jpg,metal
shoes/shoes1688.jpg,shoes
biological/biological323.jpg,biological
shoes/shoes803.jpg,shoes
clothes/clothes3335.jpg,clothes
shoes/shoes567.jpg,shoes
clothes/clothes639.jpg,clothes
cardboard/cardboard29.jpg,cardboard
brown-glass/brown-glass455.jpg,brown-glass
clothes/clothes2238.jpg,clothes
trash/trash333.jpg,trash
plastic/plastic765.jpg,plastic
clothes/clothes1948.jpg,clothes
clothes/clothes3630.jpg,clothes
cardboard/cardboard153.jpg,cardboard
shoes/shoes1057.jpg,shoes
clothes/clothes3253.jpg,clothes
biological/biological116.jpg,biological
battery/battery239.jpg,battery
shoes/shoes1576.jpg,shoes
plastic/plastic627.jpg,plastic
shoes/shoes663.jpg,shoes
clothes/clothes2160.jpg,clothes
paper/paper988.jpg,paper
plastic/plastic265.jpg,plastic
clothes/clothes2426.jpg,clothes
battery/battery450.jpg,battery
clothes/clothes3597.jpg,clothes
clothes/clothes1594.jpg,clothes
trash/trash684.jpg,trash
clothes/clothes1008.jpg,clothes
metal/metal422.jpg,metal
trash/trash242.jpg,trash
green-glass/green-glass547.jpg,green-glass
clothes/clothes2336.jpg,clothes
paper/paper726.jpg,paper
shoes/shoes1659.jpg,shoes
shoes/shoes1965.jpg,shoes
metal/metal434.jpg,metal
shoes/shoes134.jpg,shoes
clothes/clothes5038.jpg,clothes
clothes/clothes1001.jpg,clothes
green-glass/green-glass122.jpg,green-glass
clothes/clothes173.jpg,clothes
clothes/clothes5154.jpg,clothes
cardboard/cardboard383.jpg,cardboard
paper/paper76.jpg,paper
metal/metal368.jpg,metal
battery/battery442.jpg,battery
trash/trash9.jpg,trash
paper/paper498.jpg,paper
clothes/clothes897.jpg,clothes
clothes/clothes2757.jpg,clothes
clothes/clothes3645.jpg,clothes
clothes/clothes1199.jpg,clothes
cardboard/cardboard880.jpg,cardboard
cardboard/cardboard721.jpg,cardboard
paper/paper120.jpg,paper
plastic/plastic53.jpg,plastic
paper/paper521.jpg,paper
plastic/plastic303.jpg,plastic
clothes/clothes3876.jpg,clothes
paper/paper594.jpg,paper
clothes/clothes495.jpg,clothes
brown-glass/brown-glass203.jpg,brown-glass
biological/biological114.jpg,biological
plastic/plastic15.jpg,plastic
trash/trash352.jpg,trash
battery/battery257.jpg,battery
trash/trash471.jpg,trash
biological/biological249.jpg,biological
shoes/shoes1139.jpg,shoes
trash/trash535.jpg,trash
clothes/clothes1771.jpg,clothes
cardboard/cardboard833.jpg,cardboard
trash/trash658.jpg,trash
clothes/clothes2337.jpg,clothes
clothes/clothes4535.jpg,clothes
clothes/clothes1231.jpg,clothes
paper/paper277.jpg,paper
paper/paper541.jpg,paper
clothes/clothes4918.jpg,clothes
paper/paper332.jpg,paper
metal/metal573.jpg,metal
metal/metal40.jpg,metal
biological/biological297.jpg,biological
clothes/clothes1578.jpg,clothes
clothes/clothes4073.jpg,clothes
clothes/clothes337.jpg,clothes
brown-glass/brown-glass605.jpg,brown-glass
paper/paper43.jpg,paper
clothes/clothes5051.jpg,clothes
plastic/plastic355.jpg,plastic
clothes/clothes1488.jpg,clothes
clothes/clothes1803.jpg,clothes
shoes/shoes1896.jpg,shoes
clothes/clothes94.jpg,clothes
biological/biological266.jpg,biological
paper/paper741.jpg,paper
cardboard/cardboard547.jpg,cardboard
clothes/clothes4954.jpg,clothes
biological/biological650.jpg,biological
clothes/clothes1230.jpg,clothes
clothes/clothes178.jpg,clothes
paper/paper451.jpg,paper
green-glass/green-glass417.jpg,green-glass
shoes/shoes574.jpg,shoes
clothes/clothes3949.jpg,clothes
shoes/shoes1074.jpg,shoes
